# Sprite Sheet Atlas: raven-fantasy-32x32-spritesheet.png
# Total sprites: 2192
# Sheet size: 1504x1504
# Icon size: 32x32
# Format: name\tx\ty\twidth\theight
fb1	0	0	32	32
fb2	32	0	32	32
fb3	64	0	32	32
fb4	96	0	32	32
fb5	128	0	32	32
fb6	160	0	32	32
fb7	192	0	32	32
fb8	224	0	32	32
fb9	256	0	32	32
fb10	288	0	32	32
fb11	320	0	32	32
fb12	352	0	32	32
fb13	384	0	32	32
fb14	416	0	32	32
fb15	448	0	32	32
fb16	480	0	32	32
fb17	512	0	32	32
fb18	544	0	32	32
fb19	576	0	32	32
fb20	608	0	32	32
fb21	640	0	32	32
fb22	672	0	32	32
fb23	704	0	32	32
fb24	736	0	32	32
fb25	768	0	32	32
fb26	800	0	32	32
fb27	832	0	32	32
fb28	864	0	32	32
fb29	896	0	32	32
fb30	928	0	32	32
fb31	960	0	32	32
fb32	992	0	32	32
fb33	1024	0	32	32
fb34	1056	0	32	32
fb35	1088	0	32	32
fb36	1120	0	32	32
fb37	1152	0	32	32
fb38	1184	0	32	32
fb39	1216	0	32	32
fb40	1248	0	32	32
fb41	1280	0	32	32
fb42	1312	0	32	32
fb43	1344	0	32	32
fb44	1376	0	32	32
fb45	1408	0	32	32
fb46	1440	0	32	32
fb47	1472	0	32	32
fb48	0	32	32	32
fb49	32	32	32	32
fb50	64	32	32	32
fb51	96	32	32	32
fb52	128	32	32	32
fb53	160	32	32	32
fb54	192	32	32	32
fb55	224	32	32	32
fb56	256	32	32	32
fb57	288	32	32	32
fb58	320	32	32	32
fb59	352	32	32	32
fb60	384	32	32	32
fb61	416	32	32	32
fb62	448	32	32	32
fb63	480	32	32	32
fb64	512	32	32	32
fb65	544	32	32	32
fb66	576	32	32	32
fb67	608	32	32	32
fb68	640	32	32	32
fb69	672	32	32	32
fb70	704	32	32	32
fb71	736	32	32	32
fb72	768	32	32	32
fb73	800	32	32	32
fb74	832	32	32	32
fb75	864	32	32	32
fb76	896	32	32	32
fb77	928	32	32	32
fb78	960	32	32	32
fb79	992	32	32	32
fb80	1024	32	32	32
fb81	1056	32	32	32
fb82	1088	32	32	32
fb83	1120	32	32	32
fb84	1152	32	32	32
fb85	1184	32	32	32
fb86	1216	32	32	32
fb87	1248	32	32	32
fb88	1280	32	32	32
fb89	1312	32	32	32
fb90	1344	32	32	32
fb91	1376	32	32	32
fb92	1408	32	32	32
fb93	1440	32	32	32
fb94	1472	32	32	32
fb95	0	64	32	32
fb96	32	64	32	32
fb97	64	64	32	32
fb98	96	64	32	32
fb99	128	64	32	32
fb100	160	64	32	32
fb101	192	64	32	32
fb102	224	64	32	32
fb103	256	64	32	32
fb104	288	64	32	32
fb105	320	64	32	32
fb106	352	64	32	32
fb107	384	64	32	32
fb108	416	64	32	32
fb109	448	64	32	32
fb110	480	64	32	32
fb111	512	64	32	32
fb112	544	64	32	32
fb113	576	64	32	32
fb114	608	64	32	32
fb115	640	64	32	32
fb116	672	64	32	32
fb117	704	64	32	32
fb118	736	64	32	32
fb119	768	64	32	32
fb120	800	64	32	32
fb121	832	64	32	32
fb122	864	64	32	32
fb123	896	64	32	32
fb124	928	64	32	32
fb125	960	64	32	32
fb126	992	64	32	32
fb127	1024	64	32	32
fb128	1056	64	32	32
fb129	1088	64	32	32
fb130	1120	64	32	32
fb131	1152	64	32	32
fb132	1184	64	32	32
fb133	1216	64	32	32
fb134	1248	64	32	32
fb135	1280	64	32	32
fb136	1312	64	32	32
fb137	1344	64	32	32
fb138	1376	64	32	32
fb139	1408	64	32	32
fb140	1440	64	32	32
fb141	1472	64	32	32
fb142	0	96	32	32
fb143	32	96	32	32
fb144	64	96	32	32
fb145	96	96	32	32
fb146	128	96	32	32
fb147	160	96	32	32
fb148	192	96	32	32
fb149	224	96	32	32
fb150	256	96	32	32
fb151	288	96	32	32
fb152	320	96	32	32
fb153	352	96	32	32
fb154	384	96	32	32
fb155	416	96	32	32
fb156	448	96	32	32
fb157	480	96	32	32
fb158	512	96	32	32
fb159	544	96	32	32
fb160	576	96	32	32
fb161	608	96	32	32
fb162	640	96	32	32
fb163	672	96	32	32
fb164	704	96	32	32
fb165	736	96	32	32
fb166	768	96	32	32
fb167	800	96	32	32
fb168	832	96	32	32
fb169	864	96	32	32
fb170	896	96	32	32
fb171	928	96	32	32
fb172	960	96	32	32
fb173	992	96	32	32
fb174	1024	96	32	32
fb175	1056	96	32	32
fb176	1088	96	32	32
fb177	1120	96	32	32
fb178	1152	96	32	32
fb179	1184	96	32	32
fb180	1216	96	32	32
fb181	1248	96	32	32
fb182	1280	96	32	32
fb183	1312	96	32	32
fb184	1344	96	32	32
fb185	1376	96	32	32
fb186	1408	96	32	32
fb187	1440	96	32	32
fb188	1472	96	32	32
fb189	0	128	32	32
fb190	32	128	32	32
fb191	64	128	32	32
fb192	96	128	32	32
fb193	128	128	32	32
fb194	160	128	32	32
fb195	192	128	32	32
fb196	224	128	32	32
fb197	256	128	32	32
fb198	288	128	32	32
fb199	320	128	32	32
fb200	352	128	32	32
fb201	384	128	32	32
fb202	416	128	32	32
fb203	448	128	32	32
fb204	480	128	32	32
fb205	512	128	32	32
fb206	544	128	32	32
fb207	576	128	32	32
fb208	608	128	32	32
fb209	640	128	32	32
fb210	672	128	32	32
fb211	704	128	32	32
fb212	736	128	32	32
fb213	768	128	32	32
fb214	800	128	32	32
fb215	832	128	32	32
fb216	864	128	32	32
fb217	896	128	32	32
fb218	928	128	32	32
fb219	960	128	32	32
fb220	992	128	32	32
fb221	1024	128	32	32
fb222	1056	128	32	32
fb223	1088	128	32	32
fb224	1120	128	32	32
fb225	1152	128	32	32
fb226	1184	128	32	32
fb227	1216	128	32	32
fb228	1248	128	32	32
fb229	1280	128	32	32
fb230	1312	128	32	32
fb231	1344	128	32	32
fb232	1376	128	32	32
fb233	1408	128	32	32
fb234	1440	128	32	32
fb235	1472	128	32	32
fb236	0	160	32	32
fb237	32	160	32	32
fb238	64	160	32	32
fb239	96	160	32	32
fb240	128	160	32	32
fb241	160	160	32	32
fb242	192	160	32	32
fb243	224	160	32	32
fb244	256	160	32	32
fb245	288	160	32	32
fb246	320	160	32	32
fb247	352	160	32	32
fb248	384	160	32	32
fb249	416	160	32	32
fb250	448	160	32	32
fb251	480	160	32	32
fb252	512	160	32	32
fb253	544	160	32	32
fb254	576	160	32	32
fb255	608	160	32	32
fb256	640	160	32	32
fb257	672	160	32	32
fb258	704	160	32	32
fb259	736	160	32	32
fb260	768	160	32	32
fb261	800	160	32	32
fb262	832	160	32	32
fb263	864	160	32	32
fb264	896	160	32	32
fb265	928	160	32	32
fb266	960	160	32	32
fb267	992	160	32	32
fb268	1024	160	32	32
fb269	1056	160	32	32
fb270	1088	160	32	32
fb271	1120	160	32	32
fb272	1152	160	32	32
fb273	1184	160	32	32
fb274	1216	160	32	32
fb275	1248	160	32	32
fb276	1280	160	32	32
fb277	1312	160	32	32
fb278	1344	160	32	32
fb279	1376	160	32	32
fb280	1408	160	32	32
fb281	1440	160	32	32
fb282	1472	160	32	32
fb283	0	192	32	32
fb284	32	192	32	32
fb285	64	192	32	32
fb286	96	192	32	32
fb287	128	192	32	32
fb288	160	192	32	32
fb289	192	192	32	32
fb290	224	192	32	32
fb291	256	192	32	32
fb292	288	192	32	32
fb293	320	192	32	32
fb294	352	192	32	32
fb295	384	192	32	32
fb296	416	192	32	32
fb297	448	192	32	32
fb298	480	192	32	32
fb299	512	192	32	32
fb300	544	192	32	32
fb301	576	192	32	32
fb302	608	192	32	32
fb303	640	192	32	32
fb304	672	192	32	32
fb305	704	192	32	32
fb306	736	192	32	32
fb307	768	192	32	32
fb308	800	192	32	32
fb309	832	192	32	32
fb310	864	192	32	32
fb311	896	192	32	32
fb312	928	192	32	32
fb313	960	192	32	32
fb314	992	192	32	32
fb315	1024	192	32	32
fb316	1056	192	32	32
fb317	1088	192	32	32
fb318	1120	192	32	32
fb319	1152	192	32	32
fb320	1184	192	32	32
fb321	1216	192	32	32
fb322	1248	192	32	32
fb323	1280	192	32	32
fb324	1312	192	32	32
fb325	1344	192	32	32
fb326	1376	192	32	32
fb327	1408	192	32	32
fb328	1440	192	32	32
fb329	1472	192	32	32
fb330	0	224	32	32
fb331	32	224	32	32
fb332	64	224	32	32
fb333	96	224	32	32
fb334	128	224	32	32
fb335	160	224	32	32
fb336	192	224	32	32
fb337	224	224	32	32
fb338	256	224	32	32
fb339	288	224	32	32
fb340	320	224	32	32
fb341	352	224	32	32
fb342	384	224	32	32
fb343	416	224	32	32
fb344	448	224	32	32
fb345	480	224	32	32
fb346	512	224	32	32
fb347	544	224	32	32
fb348	576	224	32	32
fb349	608	224	32	32
fb350	640	224	32	32
fb351	672	224	32	32
fb352	704	224	32	32
fb353	736	224	32	32
fb354	768	224	32	32
fb355	800	224	32	32
fb356	832	224	32	32
fb357	864	224	32	32
fb358	896	224	32	32
fb359	928	224	32	32
