# Sprite Sheet Atlas: raven-fantasy-16x16-spritesheet.png
# Total sprites: 2192
# Sheet size: 752x752
# Icon size: 16x16
# Format: name\tx\ty\twidth\theight
fa1	0	0	16	16
fa2	16	0	16	16
fa3	32	0	16	16
fa4	48	0	16	16
fa5	64	0	16	16
fa6	80	0	16	16
fa7	96	0	16	16
fa8	112	0	16	16
fa9	128	0	16	16
fa10	144	0	16	16
fa11	160	0	16	16
fa12	176	0	16	16
fa13	192	0	16	16
fa14	208	0	16	16
fa15	224	0	16	16
fa16	240	0	16	16
fa17	256	0	16	16
fa18	272	0	16	16
fa19	288	0	16	16
fa20	304	0	16	16
fa21	320	0	16	16
fa22	336	0	16	16
fa23	352	0	16	16
fa24	368	0	16	16
fa25	384	0	16	16
fa26	400	0	16	16
fa27	416	0	16	16
fa28	432	0	16	16
fa29	448	0	16	16
fa30	464	0	16	16
fa31	480	0	16	16
fa32	496	0	16	16
fa33	512	0	16	16
fa34	528	0	16	16
fa35	544	0	16	16
fa36	560	0	16	16
fa37	576	0	16	16
fa38	592	0	16	16
fa39	608	0	16	16
fa40	624	0	16	16
fa41	640	0	16	16
fa42	656	0	16	16
fa43	672	0	16	16
fa44	688	0	16	16
fa45	704	0	16	16
fa46	720	0	16	16
fa47	736	0	16	16
fa48	0	16	16	16
fa49	16	16	16	16
fa50	32	16	16	16
fa51	48	16	16	16
fa52	64	16	16	16
fa53	80	16	16	16
fa54	96	16	16	16
fa55	112	16	16	16
fa56	128	16	16	16
fa57	144	16	16	16
fa58	160	16	16	16
fa59	176	16	16	16
fa60	192	16	16	16
fa61	208	16	16	16
fa62	224	16	16	16
fa63	240	16	16	16
fa64	256	16	16	16
fa65	272	16	16	16
fa66	288	16	16	16
fa67	304	16	16	16
fa68	320	16	16	16
fa69	336	16	16	16
fa70	352	16	16	16
fa71	368	16	16	16
fa72	384	16	16	16
fa73	400	16	16	16
fa74	416	16	16	16
fa75	432	16	16	16
fa76	448	16	16	16
fa77	464	16	16	16
fa78	480	16	16	16
fa79	496	16	16	16
fa80	512	16	16	16
fa81	528	16	16	16
fa82	544	16	16	16
fa83	560	16	16	16
fa84	576	16	16	16
fa85	592	16	16	16
fa86	608	16	16	16
fa87	624	16	16	16
fa88	640	16	16	16
fa89	656	16	16	16
fa90	672	16	16	16
fa91	688	16	16	16
fa92	704	16	16	16
fa93	720	16	16	16
fa94	736	16	16	16
fa95	0	32	16	16
fa96	16	32	16	16
fa97	32	32	16	16
fa98	48	32	16	16
fa99	64	32	16	16
fa100	80	32	16	16
fa101	96	32	16	16
fa102	112	32	16	16
fa103	128	32	16	16
fa104	144	32	16	16
fa105	160	32	16	16
fa106	176	32	16	16
fa107	192	32	16	16
fa108	208	32	16	16
fa109	224	32	16	16
fa110	240	32	16	16
fa111	256	32	16	16
fa112	272	32	16	16
fa113	288	32	16	16
fa114	304	32	16	16
fa115	320	32	16	16
fa116	336	32	16	16
fa117	352	32	16	16
fa118	368	32	16	16
fa119	384	32	16	16
fa120	400	32	16	16
fa121	416	32	16	16
fa122	432	32	16	16
fa123	448	32	16	16
fa124	464	32	16	16
fa125	480	32	16	16
fa126	496	32	16	16
fa127	512	32	16	16
fa128	528	32	16	16
fa129	544	32	16	16
fa130	560	32	16	16
fa131	576	32	16	16
fa132	592	32	16	16
fa133	608	32	16	16
fa134	624	32	16	16
fa135	640	32	16	16
fa136	656	32	16	16
fa137	672	32	16	16
fa138	688	32	16	16
fa139	704	32	16	16
fa140	720	32	16	16
fa141	736	32	16	16
fa142	0	48	16	16
fa143	16	48	16	16
fa144	32	48	16	16
fa145	48	48	16	16
fa146	64	48	16	16
fa147	80	48	16	16
fa148	96	48	16	16
fa149	112	48	16	16
fa150	128	48	16	16
fa151	144	48	16	16
fa152	160	48	16	16
fa153	176	48	16	16
fa154	192	48	16	16
fa155	208	48	16	16
fa156	224	48	16	16
fa157	240	48	16	16
fa158	256	48	16	16
fa159	272	48	16	16
fa160	288	48	16	16
fa161	304	48	16	16
fa162	320	48	16	16
fa163	336	48	16	16
fa164	352	48	16	16
fa165	368	48	16	16
fa166	384	48	16	16
fa167	400	48	16	16
fa168	416	48	16	16
fa169	432	48	16	16
fa170	448	48	16	16
fa171	464	48	16	16
fa172	480	48	16	16
fa173	496	48	16	16
fa174	512	48	16	16
fa175	528	48	16	16
fa176	544	48	16	16
fa177	560	48	16	16
fa178	576	48	16	16
fa179	592	48	16	16
fa180	608	48	16	16
fa181	624	48	16	16
fa182	640	48	16	16
fa183	656	48	16	16
fa184	672	48	16	16
fa185	688	48	16	16
fa186	704	48	16	16
fa187	720	48	16	16
fa188	736	48	16	16
fa189	0	64	16	16
fa190	16	64	16	16
fa191	32	64	16	16
fa192	48	64	16	16
fa193	64	64	16	16
fa194	80	64	16	16
fa195	96	64	16	16
fa196	112	64	16	16
fa197	128	64	16	16
fa198	144	64	16	16
fa199	160	64	16	16
fa200	176	64	16	16
fa201	192	64	16	16
fa202	208	64	16	16
fa203	224	64	16	16
fa204	240	64	16	16
fa205	256	64	16	16
fa206	272	64	16	16
fa207	288	64	16	16
fa208	304	64	16	16
fa209	320	64	16	16
fa210	336	64	16	16
fa211	352	64	16	16
fa212	368	64	16	16
fa213	384	64	16	16
fa214	400	64	16	16
fa215	416	64	16	16
fa216	432	64	16	16
fa217	448	64	16	16
fa218	464	64	16	16
fa219	480	64	16	16
fa220	496	64	16	16
fa221	512	64	16	16
fa222	528	64	16	16
fa223	544	64	16	16
fa224	560	64	16	16
fa225	576	64	16	16
fa226	592	64	16	16
fa227	608	64	16	16
fa228	624	64	16	16
fa229	640	64	16	16
fa230	656	64	16	16
fa231	672	64	16	16
fa232	688	64	16	16
fa233	704	64	16	16
fa234	720	64	16	16
fa235	736	64	16	16
fa236	0	80	16	16
fa237	16	80	16	16
fa238	32	80	16	16
fa239	48	80	16	16
fa240	64	80	16	16
fa241	80	80	16	16
fa242	96	80	16	16
fa243	112	80	16	16
fa244	128	80	16	16
fa245	144	80	16	16
fa246	160	80	16	16
fa247	176	80	16	16
fa248	192	80	16	16
fa249	208	80	16	16
fa250	224	80	16	16
fa251	240	80	16	16
fa252	256	80	16	16
fa253	272	80	16	16
fa254	288	80	16	16
fa255	304	80	16	16
fa256	320	80	16	16
fa257	336	80	16	16
fa258	352	80	16	16
fa259	368	80	16	16
fa260	384	80	16	16
fa261	400	80	16	16
fa262	416	80	16	16
fa263	432	80	16	16
fa264	448	80	16	16
fa265	464	80	16	16
fa266	480	80	16	16
fa267	496	80	16	16
fa268	512	80	16	16
fa269	528	80	16	16
fa270	544	80	16	16
fa271	560	80	16	16
fa272	576	80	16	16
fa273	592	80	16	16
fa274	608	80	16	16
fa275	624	80	16	16
fa276	640	80	16	16
fa277	656	80	16	16
fa278	672	80	16	16
fa279	688	80	16	16
fa280	704	80	16	16
fa281	720	80	16	16
fa282	736	80	16	16
fa283	0	96	16	16
fa284	16	96	16	16
fa285	32	96	16	16
fa286	48	96	16	16
fa287	64	96	16	16
fa288	80	96	16	16
fa289	96	96	16	16
fa290	112	96	16	16
fa291	128	96	16	16
fa292	144	96	16	16
fa293	160	96	16	16
fa294	176	96	16	16
fa295	192	96	16	16
fa296	208	96	16	16
fa297	224	96	16	16
fa298	240	96	16	16
fa299	256	96	16	16
fa300	272	96	16	16
fa301	288	96	16	16
fa302	304	96	16	16
fa303	320	96	16	16
fa304	336	96	16	16
fa305	352	96	16	16
fa306	368	96	16	16
fa307	384	96	16	16
fa308	400	96	16	16
fa309	416	96	16	16
fa310	432	96	16	16
fa311	448	96	16	16
fa312	464	96	16	16
fa313	480	96	16	16
fa314	496	96	16	16
fa315	512	96	16	16
fa316	528	96	16	16
fa317	544	96	16	16
fa318	560	96	16	16
fa319	576	96	16	16
fa320	592	96	16	16
fa321	608	96	16	16
fa322	624	96	16	16
fa323	640	96	16	16
fa324	656	96	16	16
fa325	672	96	16	16
fa326	688	96	16	16
fa327	704	96	16	16
fa328	720	96	16	16
fa329	736	96	16	16
fa330	0	112	16	16
fa331	16	112	16	16
fa332	32	112	16	16
fa333	48	112	16	16
fa334	64	112	16	16
fa335	80	112	16	16
fa336	96	112	16	16
fa337	112	112	16	16
fa338	128	112	16	16
fa339	144	112	16	16
fa340	160	112	16	16
fa341	176	112	16	16
fa342	192	112	16	16
fa343	208	112	16	16
fa344	224	112	16	16
fa345	240	112	16	16
fa346	256	112	16	16
fa347	272	112	16	16
fa348	288	112	16	16
fa349	304	112	16	16
fa350	320	112	16	16
fa351	336	112	16	16
fa352	352	112	16	16
fa353	368	112	16	16
fa354	384	112	16	16
fa355	400	112	16	16
fa356	416	112	16	16
fa357	432	112	16	16
fa358	448	112	16	16
fa359	464	112	16	16
fa360	480	112	16	16
fa361	496	112	16	16
fa362	512	112	16	16
fa363	528	112	16	16
fa364	544	112	16	16
fa365	560	112	16	16
fa366	576	112	16	16
fa367	592	112	16	16
fa368	608	112	16	16
fa369	624	112	16	16
fa370	640	112	16	16
fa371	656	112	16	16
fa372	672	112	16	16
fa373	688	112	16	16
fa374	704	112	16	16
fa375	720	112	16	16
fa376	736	112	16	16
fa377	0	128	16	16
fa378	16	128	16	16
fa379	32	128	16	16
fa380	48	128	16	16
fa381	64	128	16	16
fa382	80	128	16	16
fa383	96	128	16	16
fa384	112	128	16	16
fa385	128	128	16	16
fa386	144	128	16	16
fa387	160	128	16	16
fa388	176	128	16	16
fa389	192	128	16	16
fa390	208	128	16	16
fa391	224	128	16	16
fa392	240	128	16	16
fa393	256	128	16	16
fa394	272	128	16	16
fa395	288	128	16	16
fa396	304	128	16	16
fa397	320	128	16	16
fa398	336	128	16	16
fa399	352	128	16	16
fa400	368	128	16	16
fa401	384	128	16	16
fa402	400	128	16	16
fa403	416	128	16	16
fa404	432	128	16	16
fa405	448	128	16	16
fa406	464	128	16	16
fa407	480	128	16	16
fa408	496	128	16	16
fa409	512	128	16	16
fa410	528	128	16	16
fa411	544	128	16	16
fa412	560	128	16	16
fa413	576	128	16	16
fa414	592	128	16	16
fa415	608	128	16	16
fa416	624	128	16	16
fa417	640	128	16	16
fa418	656	128	16	16
fa419	672	128	16	16
fa420	688	128	16	16
fa421	704	128	16	16
fa422	720	128	16	16
fa423	736	128	16	16
fa424	0	144	16	16
fa425	16	144	16	16
fa426	32	144	16	16
fa427	48	144	16	16
fa428	64	144	16	16
fa429	80	144	16	16
fa430	96	144	16	16
fa431	112	144	16	16
fa432	128	144	16	16
fa433	144	144	16	16
fa434	160	144	16	16
fa435	176	144	16	16
fa436	192	144	16	16
fa437	208	144	16	16
fa438	224	144	16	16
fa439	240	144	16	16
fa440	256	144	16	16
fa441	272	144	16	16
fa442	288	144	16	16
fa443	304	144	16	16
fa444	320	144	16	16
fa445	336	144	16	16
fa446	352	144	16	16
fa447	368	144	16	16
fa448	384	144	16	16
fa449	400	144	16	16
fa450	416	144	16	16
fa451	432	144	16	16
fa452	448	144	16	16
fa453	464	144	16	16
fa454	480	144	16	16
fa455	496	144	16	16
fa456	512	144	16	16
fa457	528	144	16	16
fa458	544	144	16	16
fa459	560	144	16	16
fa460	576	144	16	16
fa461	592	144	16	16
fa462	608	144	16	16
fa463	624	144	16	16
fa464	640	144	16	16
fa465	656	144	16	16
fa466	672	144	16	16
fa467	688	144	16	16
fa468	704	144	16	16
fa469	720	144	16	16
fa470	736	144	16	16
fa471	0	160	16	16
fa472	16	160	16	16
fa473	32	160	16	16
fa474	48	160	16	16
fa475	64	160	16	16
fa476	80	160	16	16
fa477	96	160	16	16
fa478	112	160	16	16
fa479	128	160	16	16
fa480	144	160	16	16
fa481	160	160	16	16
fa482	176	160	16	16
fa483	192	160	16	16
fa484	208	160	16	16
fa485	224	160	16	16
fa486	240	160	16	16
fa487	256	160	16	16
fa488	272	160	16	16
fa489	288	160	16	16
fa490	304	160	16	16
fa491	320	160	16	16
fa492	336	160	16	16
fa493	352	160	16	16
fa494	368	160	16	16
fa495	384	160	16	16
fa496	400	160	16	16
fa497	416	160	16	16
fa498	432	160	16	16
fa499	448	160	16	16
fa500	464	160	16	16
fa501	480	160	16	16
fa502	496	160	16	16
fa503	512	160	16	16
fa504	528	160	16	16
fa505	544	160	16	16
fa506	560	160	16	16
fa507	576	160	16	16
fa508	592	160	16	16
fa509	608	160	16	16
fa510	624	160	16	16
fa511	640	160	16	16
fa512	656	160	16	16
fa513	672	160	16	16
fa514	688	160	16	16
fa515	704	160	16	16
fa516	720	160	16	16
fa517	736	160	16	16
fa518	0	176	16	16
fa519	16	176	16	16
fa520	32	176	16	16
fa521	48	176	16	16
fa522	64	176	16	16
fa523	80	176	16	16
fa524	96	176	16	16
fa525	112	176	16	16
fa526	128	176	16	16
fa527	144	176	16	16
fa528	160	176	16	16
fa529	176	176	16	16
fa530	192	176	16	16
fa531	208	176	16	16
fa532	224	176	16	16
fa533	240	176	16	16
fa534	256	176	16	16
fa535	272	176	16	16
fa536	288	176	16	16
fa537	304	176	16	16
fa538	320	176	16	16
fa539	336	176	16	16
fa540	352	176	16	16
fa541	368	176	16	16
fa542	384	176	16	16
fa543	400	176	16	16
fa544	416	176	16	16
fa545	432	176	16	16
fa546	448	176	16	16
fa547	464	176	16	16
fa548	480	176	16	16
fa549	496	176	16	16
fa550	512	176	16	16
fa551	528	176	16	16
fa552	544	176	16	16
fa553	560	176	16	16
fa554	576	176	16	16
fa555	592	176	16	16
fa556	608	176	16	16
fa557	624	176	16	16
fa558	640	176	16	16
fa559	656	176	16	16
fa560	672	176	16	16
fa561	688	176	16	16
fa562	704	176	16	16
fa563	720	176	16	16
fa564	736	176	16	16
fa565	0	192	16	16
fa566	16	192	16	16
fa567	32	192	16	16
fa568	48	192	16	16
fa569	64	192	16	16
fa570	80	192	16	16
fa571	96	192	16	16
fa572	112	192	16	16
fa573	128	192	16	16
fa574	144	192	16	16
fa575	160	192	16	16
fa576	176	192	16	16
fa577	192	192	16	16
fa578	208	192	16	16
fa579	224	192	16	16
fa580	240	192	16	16
fa581	256	192	16	16
fa582	272	192	16	16
fa583	288	192	16	16
fa584	304	192	16	16
fa585	320	192	16	16
fa586	336	192	16	16
fa587	352	192	16	16
fa588	368	192	16	16
fa589	384	192	16	16
fa590	400	192	16	16
fa591	416	192	16	16
fa592	432	192	16	16
fa593	448	192	16	16
fa594	464	192	16	16
fa595	480	192	16	16
fa596	496	192	16	16
fa597	512	192	16	16
fa598	528	192	16	16
fa599	544	192	16	16
fa600	560	192	16	16
fa601	576	192	16	16
fa602	592	192	16	16
fa603	608	192	16	16
fa604	624	192	16	16
fa605	640	192	16	16
fa606	656	192	16	16
fa607	672	192	16	16
fa608	688	192	16	16
fa609	704	192	16	16
fa610	720	192	16	16
fa611	736	192	16	16
fa612	0	208	16	16
fa613	16	208	16	16
fa614	32	208	16	16
fa615	48	208	16	16
fa616	64	208	16	16
fa617	80	208	16	16
fa618	96	208	16	16
fa619	112	208	16	16
fa620	128	208	16	16
fa621	144	208	16	16
fa622	160	208	16	16
fa623	176	208	16	16
fa624	192	208	16	16
fa625	208	208	16	16
fa626	224	208	16	16
fa627	240	208	16	16
fa628	256	208	16	16
fa629	272	208	16	16
fa630	288	208	16	16
fa631	304	208	16	16
fa632	320	208	16	16
fa633	336	208	16	16
fa634	352	208	16	16
fa635	368	208	16	16
fa636	384	208	16	16
fa637	400	208	16	16
fa638	416	208	16	16
fa639	432	208	16	16
fa640	448	208	16	16
fa641	464	208	16	16
fa642	480	208	16	16
fa643	496	208	16	16
fa644	512	208	16	16
fa645	528	208	16	16
fa646	544	208	16	16
fa647	560	208	16	16
fa648	576	208	16	16
fa649	592	208	16	16
fa650	608	208	16	16
fa651	624	208	16	16
fa652	640	208	16	16
fa653	656	208	16	16
fa654	672	208	16	16
fa655	688	208	16	16
fa656	704	208	16	16
fa657	720	208	16	16
fa658	736	208	16	16
fa659	0	224	16	16
fa660	16	224	16	16
fa661	32	224	16	16
fa662	48	224	16	16
fa663	64	224	16	16
fa664	80	224	16	16
fa665	96	224	16	16
fa666	112	224	16	16
fa667	128	224	16	16
fa668	144	224	16	16
fa669	160	224	16	16
fa670	176	224	16	16
fa671	192	224	16	16
fa672	208	224	16	16
fa673	224	224	16	16
fa674	240	224	16	16
fa675	256	224	16	16
fa676	272	224	16	16
fa677	288	224	16	16
fa678	304	224	16	16
fa679	320	224	16	16
fa680	336	224	16	16
fa681	352	224	16	16
fa682	368	224	16	16
fa683	384	224	16	16
fa684	400	224	16	16
fa685	416	224	16	16
fa686	432	224	16	16
fa687	448	224	16	16
fa688	464	224	16	16
fa689	480	224	16	16
fa690	496	224	16	16
fa691	512	224	16	16
fa692	528	224	16	16
fa693	544	224	16	16
fa694	560	224	16	16
fa695	576	224	16	16
fa696	592	224	16	16
fa697	608	224	16	16
fa698	624	224	16	16
fa699	640	224	16	16
fa700	656	224	16	16
fa701	672	224	16	16
fa702	688	224	16	16
fa703	704	224	16	16
fa704	720	224	16	16
fa705	736	224	16	16
fa706	0	240	16	16
fa707	16	240	16	16
fa708	32	240	16	16
fa709	48	240	16	16
fa710	64	240	16	16
fa711	80	240	16	16
fa712	96	240	16	16
fa713	112	240	16	16
fa714	128	240	16	16
fa715	144	240	16	16
fa716	160	240	16	16
fa717	176	240	16	16
fa718	192	240	16	16
fa719	208	240	16	16
fa720	224	240	16	16
fa721	240	240	16	16
fa722	256	240	16	16
fa723	272	240	16	16
fa724	288	240	16	16
fa725	304	240	16	16
fa726	320	240	16	16
fa727	336	240	16	16
fa728	352	240	16	16
fa729	368	240	16	16
fa730	384	240	16	16
fa731	400	240	16	16
fa732	416	240	16	16
fa733	432	240	16	16
fa734	448	240	16	16
fa735	464	240	16	16
fa736	480	240	16	16
fa737	496	240	16	16
fa738	512	240	16	16
fa739	528	240	16	16
fa740	544	240	16	16
fa741	560	240	16	16
fa742	576	240	16	16
fa743	592	240	16	16
fa744	608	240	16	16
fa745	624	240	16	16
fa746	640	240	16	16
fa747	656	240	16	16
fa748	672	240	16	16
fa749	688	240	16	16
fa750	704	240	16	16
fa751	720	240	16	16
fa752	736	240	16	16
fa753	0	256	16	16
fa754	16	256	16	16
fa755	32	256	16	16
fa756	48	256	16	16
fa757	64	256	16	16
fa758	80	256	16	16
fa759	96	256	16	16
fa760	112	256	16	16
fa761	128	256	16	16
fa762	144	256	16	16
fa763	160	256	16	16
fa764	176	256	16	16
fa765	192	256	16	16
fa766	208	256	16	16
fa767	224	256	16	16
fa768	240	256	16	16
fa769	256	256	16	16
fa770	272	256	16	16
fa771	288	256	16	16
fa772	304	256	16	16
fa773	320	256	16	16
fa774	336	256	16	16
fa775	352	256	16	16
fa776	368	256	16	16
fa777	384	256	16	16
fa778	400	256	16	16
fa779	416	256	16	16
fa780	432	256	16	16
fa781	448	256	16	16
fa782	464	256	16	16
fa783	480	256	16	16
fa784	496	256	16	16
fa785	512	256	16	16
fa786	528	256	16	16
fa787	544	256	16	16
fa788	560	256	16	16
fa789	576	256	16	16
fa790	592	256	16	16
fa791	608	256	16	16
fa792	624	256	16	16
fa793	640	256	16	16
fa794	656	256	16	16
fa795	672	256	16	16
fa796	688	256	16	16
fa797	704	256	16	16
fa798	720	256	16	16
fa799	736	256	16	16
fa800	0	272	16	16
fa801	16	272	16	16
fa802	32	272	16	16
fa803	48	272	16	16
